country_code,statistic,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
CHL,Mobile cellular subscriptions (per 100 people),22.28644319,33.02553084,39.96707552,46.00311199,57.97867605,65.45816626,76.29264515,84.61961472,88.80473237,97.74669297,116.8235653,130.09259939999998,138.30921030000002,135.49426440000002,134.44413290000003,130.64668,130.1112399,127.4632858
CHL,Individuals using the Internet (% of population),16.6,19.1,22.1,25.47377889,28.17791012,31.17534703,34.49775117,35.9,37.3,41.56,45.0,52.24960729,55.05,58.0,61.11,76.63,83.56,82.32748693
CHL,Fixed broadband subscriptions (per 100 people),0.050318573,0.43200475200000005,1.206210975,2.229393738,2.997931986,4.388190943,6.19889028,7.896766413,8.565496147000001,9.83203127,10.52973415,11.72507516,12.51508832,13.14305312,14.13503777,15.3098454,16.21786653,16.94281597
CHN,Mobile cellular subscriptions (per 100 people),6.644332017000001,11.21820253,15.863053400000002,20.66477271,25.48113353,29.76687407,34.68664201,40.941486600000005,47.69694564,55.26452439999999,63.17336105,72.12191839,80.87231798,88.88624773,92.51732892,92.48087287,97.25213003,104.5816819
CHN,Individuals using the Internet (% of population),1.7759132069999999,2.639650215,4.595704331,6.2,7.3,8.523257003,10.52315262,16.0,22.6,28.9,34.3,38.3,42.30011749,45.8,47.9,50.3,53.2,54.3
CHN,Fixed broadband subscriptions (per 100 people),0.001765899,0.026049283,0.253994432,0.8588098359999999,1.897982349,2.8260696239999996,3.8258089139999996,4.968130974,6.16468769,7.690293166,9.291158372,11.44345583,12.738741699999999,13.66140637,14.42209207,19.83109074,22.98517393,26.85600056
COL,Mobile cellular subscriptions (per 100 people),5.585593867,7.966206175,11.05681639,14.67589637,24.34355004,50.47862531,67.89603009,76.48776421,92.12323077,92.82949837,96.8630146,99.55561322,104.6604421,106.2356297,115.773299,118.8658902,120.61829409999999,126.81388179999999
COL,Individuals using the Internet (% of population),2.207532993,2.8541999710000003,4.6,7.388923711,9.118690303,11.00726389,15.34167454,21.8,25.6,30.0,36.5,40.35091575,48.98,51.7,52.57,55.90497251,58.13649357,62.25988032
COL,Fixed broadband subscriptions (per 100 people),0.021958245,0.033740835,0.083920879,0.152865271,0.297520164,0.7362327190000001,1.432797206,2.720229054,3.9466081610000003,4.656450528,5.755972422,7.214789882000001,8.401307766,9.584569675,10.52185379,11.45741715,12.15324251,12.87854234
COM,Mobile cellular subscriptions (per 100 people),0.0,0.0,0.0,0.34292906,1.402814336,2.537984752,5.886897873,9.6792494,13.95875715,18.2095263,23.96403032,30.63225248,39.16611868,46.86446392,50.43554982,54.64019634,57.11267331,54.90372424
COM,Individuals using the Internet (% of population),0.27174060699999997,0.44306837299999996,0.554869675,0.84818937,1.327327178,2.0,2.2,2.5,3.0,3.5,5.1,5.5,5.975296308,6.5,6.98,7.459161386,7.938322771,
COM,Fixed broadband subscriptions (per 100 people),,,,,0.00016744,0.0006539930000000001,,0.01278015,0.016736936,0.009803164,0.047702453,0.056611598,0.170334923,0.17532029699999999,0.20845816,0.205807899,0.20537933,0.20198743800000002
COD,Mobile cellular subscriptions (per 100 people),0.031863108,0.309953615,1.123691191,2.425032496,3.7536558710000003,5.01556159,7.809046462,11.28427783,16.4602089,15.15565235,18.31951369,23.45080719,29.12882273,39.58703087,50.32761616,49.54653172,36.6912986,43.36139809
COD,Individuals using the Internet (% of population),0.005902114,0.011475782,0.09279070199999999,0.13491483699999998,0.196208375,0.238037799,0.29605361,0.37,0.44,0.56,0.72,1.2,1.679961015,2.2,3.0,3.799999507,6.20997406,
COD,Fixed broadband subscriptions (per 100 people),,,,,,,,,,,0.0,,,0.0006309940000000001,0.000678216,0.001312394,0.001270065,0.001229408
COG,Mobile cellular subscriptions (per 100 people),2.170053448,4.523786977,6.509782283,9.421790431,10.64095107,15.01225175,23.87849671,32.38308193,43.90787365,69.31132149999999,84.77338168,86.08441009999999,92.44114912,98.07149188,101.2112046,104.4108792,105.8171949,96.1079694
COG,Individuals using the Internet (% of population),0.026354732000000002,0.032223616000000004,0.157249517,0.460014187,1.07750493,1.46342006,2.0079900790000003,2.7597043739999996,4.287509903,4.5,5.0,5.6,6.1066950239999995,6.6,7.11,7.615974662,8.121949322999999,
COG,Fixed broadband subscriptions (per 100 people),,,,,,,,,,0.00293861,0.005699054,0.029051151,0.030042972999999997,0.009218349,0.01026462,,,
CRI,Mobile cellular subscriptions (per 100 people),5.390831048,8.180148209,12.3665462,18.86341421,22.04622934,25.92622935,33.50628969,34.51721479,42.59096044,43.453737,68.82682695,90.27476299,115.5552433,151.1129417,147.5628235,156.7352531,171.5090398,180.2029814
CRI,Individuals using the Internet (% of population),5.800253023,9.559482135,19.89485113,20.33361481,20.79230671,22.07,25.1,28.4,32.29,34.33,36.5,39.212196,47.5,45.96,53.0,59.76295014,66.02871285,71.58166462
CRI,Fixed broadband subscriptions (per 100 people),,,0.221229355,0.360593906,0.667082553,1.057337127,1.933882195,2.174177228,2.481968652,4.069592179,8.718098775,9.124755406,9.638638609,10.30262827,10.85294504,11.61965884,13.15731828,15.16702071
CIV,Mobile cellular subscriptions (per 100 people),2.834328775,4.275460688,5.9140125789999995,7.2440199320000005,9.303013522999999,12.81304634,21.74087613,39.1267478,53.59033492,66.13195203,76.46091326,83.00542643,84.50379327,88.27563771,98.10586139,109.9493294,115.8480074,130.6752817
CIV,Individuals using the Internet (% of population),0.231461671,0.39574770200000003,0.497929361,0.758669629,0.849282415,1.039238205,1.5249007909999999,1.8,1.9,2.0,2.7,2.9,5.0,12.0,19.2742298,38.44,41.21,43.83992085
CIV,Fixed broadband subscriptions (per 100 people),,,,0.002336058,0.0045894659999999995,0.006757086999999999,0.053477552000000005,0.052394587,0.051287347999999996,0.050159592999999995,,,0.215546271,0.256215062,0.563024408,0.474747963,0.575542143,0.587884214
HRV,Mobile cellular subscriptions (per 100 people),23.3284373,39.81325203,52.60908149,57.81114646,64.67955620000001,83.36346466,100.56057390000001,115.4120817,104.6491062,107.6923874,113.867324,118.5879907,115.7062939,110.36066149999999,104.7872559,104.24087159999999,104.7725932,103.0130428
HRV,Individuals using the Internet (% of population),6.644882544,11.55857318,17.76,22.75,30.91,33.14,37.98,41.44,44.24,50.58,56.55,57.78997899,61.93997315,66.7476,68.57,69.8031,72.69730605,67.09619204
HRV,Fixed broadband subscriptions (per 100 people),,,,0.07746734599999999,0.597638643,2.654145435,5.761092219,8.872682225,12.13090716,16.52476663,19.35841917,20.69923964,21.39454061,22.31798263,23.12336745,23.28166371,24.7740173,26.15871711
CUB,Mobile cellular subscriptions (per 100 people),0.058614965,0.076690366,0.159128215,0.314418511,0.672738057,1.201089696,1.351910854,1.75387022,2.93318493,5.487921565,8.850352831,11.58239914,14.77441073,17.48745878,22.12240861,29.10060453,34.74996737,40.17351529
CUB,Individuals using the Internet (% of population),0.541182549,1.0797517220000001,3.770585038,5.241269054,8.407984759,9.738062207999999,11.15960131,11.69,12.94,14.33,15.9,16.017290799999998,21.2,27.93,29.07018437,37.30509742,42.98,
CUB,Fixed broadband subscriptions (per 100 people),,,,,,,,0.017215622,0.019858964,0.025471344,0.032700815,0.038935587,0.044042661,0.046967416,0.068122017,0.071169117,0.125723446,0.292007513
CUW,Mobile cellular subscriptions (per 100 people),,,,,,,,,,139.7157011,138.2201507,136.987775,133.805275,131.3806127,123.0378501,120.55502820000001,117.11290009999999,
CUW,Individuals using the Internet (% of population),,,,,,,,,,,,,,,,,61.85551074,
CUW,Fixed broadband subscriptions (per 100 people),,,,,,,,,,,,21.11651936,23.25848939,23.88714936,24.70289818,25.31485349,26.80098638,
CYP,Mobile cellular subscriptions (per 100 people),23.14502373,32.69487385,42.6515777,55.27790635,64.79829104,75.78090348,82.77911008,92.96553929999999,129.4054983,121.1152274,124.9330675,128.4975265,128.5953235,127.5810419,130.1924519,131.7901791,133.4172747,138.4797599
CYP,Individuals using the Internet (% of population),15.25539437,18.81875904,28.32,30.09,33.83,32.81,35.83,40.77,42.31,49.81,52.99,56.85989235,60.6898684,65.4548,69.33,71.7159,75.90036019,80.74318897
CYP,Fixed broadband subscriptions (per 100 people),,0.26001553899999996,0.599973262,1.005167601,1.6804158219999998,3.085069912,6.017662647000001,9.181963983,18.74455899,21.80944121,23.49341549,24.98810365,25.53304781,26.591832,28.55262541,30.91448227,32.77041657,34.79477524
CZE,Mobile cellular subscriptions (per 100 people),42.23693374,67.63716308,83.98174327,94.81805209,105.3032774,114.79504740000002,120.46855749999999,127.73158070000001,132.1991302,124.56193449999999,122.75767759999998,124.59130559999998,127.72469,129.4947813,131.2739149,117.4543054,117.6619297,118.99205549999999
CZE,Individuals using the Internet (% of population),9.780527888,14.69717212,23.93,34.3,35.5,35.27,47.93,51.93,62.97,64.43,68.82,70.49,73.43000782,74.1104,74.23171164,75.6688387,76.48120138,78.71917285
CZE,Fixed broadband subscriptions (per 100 people),0.024296391,0.060362933,0.149232783,0.33879345200000005,2.304752872,6.91217425,10.80276644,14.45186667,16.88047557,19.41584909,21.4608734,23.74082374,25.09720873,26.95901762,28.25692931,27.7884962,28.93210191,28.82378663
DNK,Mobile cellular subscriptions (per 100 people),62.97378451,73.91039895,83.34111016,88.49319320000001,95.63465791,100.5072946,107.05056280000001,115.3208334,119.2657784,123.65418500000001,115.5890246,128.48554860000002,129.9803588,124.714087,126.4184626,124.44416509999998,122.2898105,121.7107513
DNK,Individuals using the Internet (% of population),39.17243086,42.95752472,64.25,76.26,80.93,82.74,86.65,85.03,85.02,86.84,88.72,89.81001339,92.26001172,94.6297,95.99,96.3305,96.96778525,97.09936216
DNK,Fixed broadband subscriptions (per 100 people),1.254401169,4.441904554,8.399659693,13.33401275,18.83470322,24.78658916,31.87399746,34.79992622,36.48155306,36.60053195,38.02817865,38.38967858,38.84649934,40.30639874,41.34524288,42.27616351,42.57010401,43.17362835
DJI,Mobile cellular subscriptions (per 100 people),0.032051997,0.40943837299999997,2.010128367,3.031840921,4.473812588,5.62435685,5.628805538,8.591404518,13.71288585,15.38836576,19.45764886,22.29365416,24.11162242,27.22496565,31.46901215,33.89532614,36.63736705,38.98201121
DJI,Individuals using the Internet (% of population),0.194500528,0.34352626299999994,0.486971705,0.625940229,0.781317175,0.953611449,1.270041159,1.62,2.26,4.0,6.5,7.0,8.267232892,9.5,10.71,11.92243143,13.13491511,55.68140925
DJI,Fixed broadband subscriptions (per 100 people),0.000557426,0.000682397,0.0008040510000000001,,,0.005362245,0.019090489,0.134914418,0.297836765,0.631542469,0.9467235940000001,1.305175781,1.691699246,1.974488339,2.203770375,2.605632436,2.576053264,2.548524794
DMA,Mobile cellular subscriptions (per 100 people),1.722257305,11.06645615,17.43383364,33.93491504,59.44670996,73.62623359,100.9787168,125.440451,128.0355686,138.2863721,147.77015680000002,151.87818959999998,151.71284219999998,129.2472376,101.52243809999999,105.59306740000001,106.66412849999999,
DMA,Individuals using the Internet (% of population),8.814844198,13.24522804,18.42489277,23.62041985,30.31961309,38.54364326,39.398174299999994,40.27446301,41.16,42.02,47.45,48.6,49.8,51.0,57.5,65.0,67.03,
DMA,Fixed broadband subscriptions (per 100 people),0.114817154,0.251184154,3.20520165,3.782118043,4.622117393,4.8140229660000005,6.072845905,7.04721635,9.848889889,10.24863469,11.63353863,11.58286623,11.79834546,14.73342541,14.81903872,20.71977256,21.058428399999997,
DOM,Mobile cellular subscriptions (per 100 people),8.238492835,14.60346786,19.25446246,23.32705157,27.83767502,39.22341664,49.146226500000004,58.00351691,74.82455285,88.35000826,89.84437742,87.47079787,87.97872959,89.48687014,79.79685261,83.55734977,81.77577154,81.44449363
DOM,Individuals using the Internet (% of population),3.7046923560000002,4.429390697,6.823725733,7.898392937000001,8.865553461000001,11.48319778,14.84492837,17.66,20.82,27.72,31.4,38.0,42.32,45.9,49.58,54.21576634,63.87,
DOM,Fixed broadband subscriptions (per 100 people),,,,0.16726585,0.409282744,0.656818041,1.097815488,1.8281307519999999,2.481372944,3.230966615,3.9452979569999997,4.227734952,4.762455748,5.122943643999999,5.765952286,6.516729902000001,7.206010523,7.304338684
ECU,Mobile cellular subscriptions (per 100 people),3.8184213039999997,6.68457463,11.94043632,18.04539504,26.23439384,45.47670942,60.74861034,69.97296742,80.87509159,90.13348399,98.96911151,101.0236303,106.72565800000001,106.15936599999999,104.4181604,80.17527227,84.72519003,83.49883049
ECU,Individuals using the Internet (% of population),1.462188536,2.670443674,4.260796915,4.460228345,4.8344426380000005,5.994255161,7.2,10.8,18.8,24.6,29.03,31.36680836,35.13514645,40.27912194,45.59039067,48.94043379,54.06292473,57.27224368
ECU,Fixed broadband subscriptions (per 100 people),,0.020408076,0.049716724000000004,0.05204069,0.08601261,0.19501671399999998,0.32933643,0.703955023,1.07975311,1.642015414,1.4819189419999999,4.341487697,5.471610085,6.7582915020000005,8.297916785,9.214309287,8.919193988,10.12810455
EGY,Mobile cellular subscriptions (per 100 people),1.945326915,3.9223922860000004,6.191889645,7.836412296000001,10.13911841,17.75192835,23.03137827,37.83594714,51.00022567,67.12207389,84.01262188,97.12166915,110.2325598,111.0208506,103.8158916,100.2537691,102.1975013,105.54061340000001
EGY,Individuals using the Internet (% of population),0.641265038,0.838945611,2.719999715,4.037885107,11.92,12.75,13.66,16.03,18.01,20.0,21.6,25.6,26.4,29.4,33.89460391,37.81938343,41.24806709,44.95020425
EGY,Fixed broadband subscriptions (per 100 people),,,0.070170708,0.07413971400000001,0.105087562,0.183644698,0.330769126,0.600262119,0.950842616,1.30660124,1.72591763,2.1481972000000003,2.606409417,2.980001666,3.3414576389999997,4.080277871,4.670525242,5.354323204
SLV,Mobile cellular subscriptions (per 100 people),12.67340488,14.52400134,14.96250275,19.25451329,30.53903871,40.0027965,63.59489789,100.8861054,113.753856,123.2834404,124.91164909999999,134.29260269999997,139.02359750000002,143.8525003,146.3630851,147.867953,151.89410980000002,156.5132655
SLV,Individuals using the Internet (% of population),1.177397269,1.5,1.9,2.5,3.2,4.2,5.5,6.11,10.08,12.11,15.9,18.9,20.32138772,23.1093,24.76171215,26.80260496,28.99707305,
SLV,Fixed broadband subscriptions (per 100 people),,,,0.32824056100000004,0.48862022,0.7018456409999999,1.0151774679999999,1.4754889269999998,2.0206696859999997,2.434402494,2.843221957,3.3265725319999997,3.8915034060000004,4.550282309,5.077303038999999,5.592114539,6.230485749,6.941630671
GNQ,Mobile cellular subscriptions (per 100 people),0.813904086,2.344621906,4.801870328,5.97456706,8.54008667,12.79517032,15.14736493,18.08695484,20.72734559,21.99951381,41.98173912,48.16099931,48.24575170000001,47.13124662,45.73481704,45.37527576,47.12686964,
GNQ,Individuals using the Internet (% of population),0.132354665,0.16526042300000002,0.321197997,0.5205242720000001,0.843930285,1.149789671,1.279193596,1.557123059,1.82,2.13,6.0,11.5,13.94318219,16.4,18.86,21.31999999,23.77999997,
GNQ,Fixed broadband subscriptions (per 100 people),,,,,,0.023768117999999998,0.022721047,0.021704346,0.020727346,0.019799562,0.124697194,0.13537298,0.142500479,0.32461480800000003,0.343626486,0.323212145,0.276874964,
ERI,Mobile cellular subscriptions (per 100 people),0.0,0.0,0.0,0.0,0.5183196179999999,1.01884426,1.524498801,2.030851374,2.566509381,3.274224225,4.219579853,5.406832652,6.693368548,7.62941631,8.794691159,9.799924737000001,10.21263885,
ERI,Individuals using the Internet (% of population),0.136711941,0.157815289,0.227090138,,,,,0.41,0.47,0.54,0.61,0.7,0.8,0.9,0.99,1.0837331159999999,1.17711872,
ERI,Fixed broadband subscriptions (per 100 people),,,,,,,,,0.0010395410000000002,0.0016240039999999999,0.002687413,0.0031510559999999997,0.004056148,0.0031391109999999996,0.004214035,0.01031571,0.012109848000000001,
EST,Mobile cellular subscriptions (per 100 people),39.81096581,46.7907186,63.71444358,76.49749546,92.09175947,106.61322109999999,122.93068170000001,125.130871,121.25479209999999,117.5701998,124.07525849999999,135.95365719999998,150.93204640000002,145.8445322,143.9327983,144.7209464,144.6098951,145.4168041
EST,Individuals using the Internet (% of population),28.57695381,31.52748977,41.52,45.32,53.2,61.45,63.51,66.19,70.58,72.5,74.1,76.5,78.38992593,80.0043,84.24152803,88.4118116,87.23733209,88.10245687
EST,Fixed broadband subscriptions (per 100 people),,1.255560529,3.362907635,6.577274968999999,10.17017891,13.21877065,18.29100635,19.71241124,21.99427937,23.47791261,26.11534252,26.26717322,26.37920078,27.31226732,28.14172771,29.20420186,30.08026259,30.90043615
SWZ,Mobile cellular subscriptions (per 100 people),3.108902011,5.126164222,6.29087915,7.81686825,13.24136823,18.08525934,22.31118933,33.37918579,45.87491382,56.27560506,60.340543200000006,62.56151766,64.49503989,70.23443989,70.79006437,71.34133074,74.08245713,
SWZ,Individuals using the Internet (% of population),0.926191777,1.28159005,1.816203807,2.437073851,3.2286850730000003,3.696961073,3.696538789,4.1,6.85,8.94,11.04,18.13,20.78178258,24.7,26.17500573,25.64304231,28.57352278,
